Alias,ID,Games,rating,highestrating
Zucca,10484998,75,880,1050
neogolem0403,5330171,1491,868,1050
V3L0,18666374,1268,800,1050
Raphael,324748,97,1049,1049
UltimateXero,13801101,39,1049,1049
TheLastKnight,1786513,33,1049,1049
MR.M3ZA,15509325,25,1049,1049
GloriousWalrus,6022751,48,1049,1049
MaulenderMo,4693918,116,1049,1049
GaiusTheGay,18269812,445,1049,1049
L+//3//Q-on,1601721,268,1049,1049
ShallotForBrains,5420700,18,1042,1049
Kreysing,1981816,21,1034,1049
Lugnut+AF8-Savage,4137702,422,1033,1049
CHMB+AF8-Martin,5576963,144,1033,1049
Fede434343,19436162,163,1032,1049
juan.aquino,2134537,203,1032,1049
Safety+AF8-Pin,6672769,371,1031,1049
ROCKSFORD5,6894421,1585,1017,1049
Oro Y Carb+//3//Q-n,9000603,13,1017,1049
Spaceman Spiff,19489639,108,1017,1049
Tea+AC0-khan,12210519,235,1016,1049
Thalon299,1061457,21,1014,1049
vivamel,17232464,351,1008,1049
Droy,489818,922,1004,1049
bicybert,20884068,66,1002,1049
Horride,7738774,181,1001,1049
SAD EYES,4694796,778,996,1049
theo,2766521,15,993,1049
+//3//f/9//3//f/9-,19059337,42,990,1049
bagelboi93,1721745,154,988,1049
Pura Pachanga,2764597,164,987,1049
bache22,2700288,258,984,1049
Kenners Tekkers,11315628,397,981,1049
SELASSIE I,11310365,1310,979,1049
Lucas Fernandez,2093186,361,979,1049
AgeOFBros4Ever,2382981,17,978,1049
+AFs-GG+AF0- Ra+//3//Q-l Gonz+//3//Q-lez Blanco,10843464,510,973,1049
Risa19,4727841,182,972,1049
Rolo,18416626,210,972,1049
Yuumi Jg,22263913,279,970,1049
PifPaf,2463022,805,969,1049
SilentBat,10005279,96,969,1049
His Majesty the Spinach,1931686,1417,965,1049
russoft,3048326,70,964,1049
ehh dontt shout+ACE-,3995102,984,964,1049
kronospirit,19864598,1504,959,1049
Blijadmann,1671577,239,955,1049
Malenfant003,10195306,719,954,1049
Mud9,4855243,49,952,1049
jakabn,17910937,681,950,1049
Polar Bear,328118,532,950,1049
neroeto,22638443,392,948,1049
Sloubi,939156,1538,939,1049
Reamker,4774656,540,938,1049
Sheikh77,15520104,2171,932,1049
toiletflying,8589526,338,931,1049
Alex,21601209,33,928,1049
SilverEclipse,5581979,609,913,1049
+//3//f/9//3//f/9//3//Q- +//3//f/9//3//f/9//3//Q-,20419286,89,911,1049
kensomanpow,15348175,30,909,1049
KZR+AF8-Saladin,1005754,556,906,1049
andresribadaviacity,2495120,814,902,1049
nfdaddy5334,11638588,1996,902,1049
Anduril1911,22181869,629,889,1049
vijaypilot911,2061650,473,883,1049
+//3//f/9//3//f/9//3//f/9//3//f/9-,4390049,139,860,1049
Germand,125136,3467,731,1049
camfewell,18070960,172,1048,1048
beibovaneki,21094013,14,1048,1048
POR UN CIX SIN PATITOS,19692949,497,1048,1048
TheHatefulN8,2046084,145,1048,1048
Sartone,20144588,58,1048,1048
yang,21608467,22,1042,1048
Wienot,2487763,65,1037,1048
aaaaaaaaaaaaaa,6001543,78,1035,1048
Oragan,940255,19,1034,1048
BIGSHOT,1370208,99,1033,1048
Seefor,489545,424,1029,1048
Slayer,2189228,196,1027,1048
vesperaoe,23318355,19,1025,1048
Wejwy,2718418,237,1025,1048
kissme7799520,1883314,22,1018,1048
dguti0002,18255876,251,1017,1048
Dan Dan,183999,688,1017,1048
greyra,20247966,312,1016,1048
Cr+//3//Q-c,21848277,160,1015,1048
Newmy,608019,64,1015,1048
Ed+AC0-dude,751047,123,1003,1048
oh my gah,3222058,81,1000,1048
mert3x,11795156,64,1000,1048
ElMartho,9477410,145,1000,1048
british racing green,2113571,171,999,1048
One Eyed Cat,20672426,207,998,1048
Armando Esteban Quito,4746843,117,997,1048
Ivar the Boneless,3522883,76,996,1048
GAMOX +AHw- milval,18410803,115,991,1048
dlaup36,8312190,146,991,1048
Jared,12369816,140,985,1048
Seika93,2089312,540,976,1048
Zulks,749,644,975,1048
IMM,4714953,1182,968,1048
MUCHA,6373925,27,966,1048
Akunzada,1946606,1131,962,1048
Rooster,21128545,333,961,1048
Mukikaki,2184835,2596,959,1048
PechugaKayser,975116,1585,956,1048
Captain Balu,1083924,1066,956,1048
Pandora,3148149,193,954,1048
Gorriya,14390386,177,947,1048
mieditoflip360,4588622,194,947,1048
Ituki+AF8-ouji,1829345,1365,942,1048
Sleep,708348,170,940,1048
Veribroidi,248045,23,939,1048
shatarro,2055678,1853,935,1048
NakedMike,6230801,1268,934,1048
Simpnn,2784329,271,926,1048
Unknown,18985327,400,922,1048
+//3//f/9- RadioactiveRhino,2031812,147,911,1048
Iqman11,3154838,412,909,1048
elsir,2774681,978,908,1048
ESPA+//3//Q-OL,15032949,355,908,1048
Genghis Kush,2760183,1346,907,1048
QuitoKun,2107943,880,892,1048
frangos delivery,1296062,81,890,1048
Maserati,1741663,725,883,1048
Hector Of Troy,11659063,22,859,1048
ELaspid,1448504,2433,754,1048
SippinOnCoffee,5725446,22,1047,1047
Shlommer,4696619,79,1047,1047
d.migros,643866,45,1047,1047
Isarlay,15665532,151,1047,1047
+AFs-RGV+AF0- Les Frog,1564026,31,1047,1047
Captain Kirk,6124068,128,1047,1047
Non+AC0-Fungible+AC0-Tonga,2610666,28,1047,1047
3.1415926535898,3062317,36,1047,1047
0jdzru,6386100,36,1046,1047
mutley,19107712,91,1033,1047
camts9382,21306888,516,1032,1047
PDFWARRIOR,4023588,392,1032,1047
Titan+AF8-atsu,21585167,366,1031,1047
waveigl,4534858,51,1031,1047
Guigas +//3//f/9//0-,15482065,59,1030,1047
King,9733677,266,1024,1047
Letifery,3583660,193,1021,1047
Mooncake,2564477,62,1017,1047
QTI,555666,257,1016,1047
miguepgv,11639941,646,1015,1047
+AFs-Zod+AF0-Oye Tranquilo Viejo,19822779,355,1013,1047
Sheeps,1434123,252,1007,1047
faby.zamorano,16479422,598,1007,1047
BearHumor,5912742,177,1006,1047
UrResourcesRMine,891463,318,1002,1047
LOCOC +AHwAfA- Lord+AF8-xc,11318736,244,1000,1047
Terabobo,12369358,316,996,1047
sladarov,3078096,468,996,1047
Gr33k+AF8-Emp3ror,22351982,288,988,1047
+//3//f/9-,16431218,279,983,1047
Lucas+AF8-Newton,21793526,885,976,1047
Lieber Bieber,686743,186,970,1047
Mr Sopalandia,19271365,849,970,1047
The.GraM,6425519,135,967,1047
Hakimirk,4946026,356,965,1047
umone1,20156261,213,964,1047
Pepe+AF8-Le+AF8-Pew,44101,820,964,1047
Chino+AF8-ss,10208006,2126,960,1047
Rumparum,10358647,5792,950,1047
Chanchis+AF8-Khan,6843903,37,948,1047
maxiprograma,2108602,200,946,1047
Shikata Ga Nai,2578242,1719,940,1047
Smoerle,1576534,1824,939,1047
Caguamo,18075942,182,939,1047
+//3//f/9//3//f/9-,10367424,738,934,1047
rodriguez+AF8-luciano,3431119,1364,933,1047
knusern92,2522772,73,932,1047
alphajrr10,3339735,1371,924,1047
jakehmorgan,48845,378,923,1047
Gilmungo,2356479,318,914,1047
cimo+AC0-04,9954136,159,910,1047
+//3//f/9//3//f/9//3//f/9//3//f/9//3//f/9//3//f/9//3//f/9//3//f/9-,12449666,311,907,1047
PABLO ESCOBAR GAVIRIA,2287313,1849,902,1047
junjie.wang3475,6217963,2636,896,1047
TheCaesar,2067267,555,892,1047
Petrilla,1271956,1332,890,1047
etassaralevy,2701940,186,879,1047
CallMeFreddy,2186898,199,877,1047
Tribilin4N4L,12555766,231,873,1047
Tang Dynasty,3144008,1518,861,1047
King Pitbull,1972083,1947,851,1047
Bot A+AC0-chilles,4401208,36,848,1047
tcesurya,2719034,700,845,1047
RENAN,3004935,801,843,1047
LAMWETTE,20095749,255,815,1047
ruru+//3//f/9//3//f/9-,19161054,3129,810,1047
Vendetta,22954628,217,780,1047
+//3//f/9//3//f/9//3//f/9//3//f/9-,6363699,4080,541,1047
Aquillo,17779212,278,1046,1046
RAGNAR LODBROCK133,20015538,123,1046,1046
+AFs-TEPC+AF0-Korven,2585047,81,1046,1046
yinx,19009193,71,1046,1046
Dilo,15528786,73,1046,1046
Herr Fugbaum,5808521,495,1045,1046
XXcommendmeplzXX,5821650,55,1044,1046
PeperinoCat,23064741,20,1039,1046
dahagel,700935,39,1032,1046
agr1pp4,10754057,100,1031,1046
mc+//3//f/9//3//f/9-..,22472033,93,1030,1046
santinflas,5438957,74,1030,1046
accity16,22988559,68,1030,1046
Ghodere,15680089,48,1030,1046
Rogueny,943957,808,1030,1046
Rockasure,22046008,39,1030,1046
j1toj2PC,7760,19,1026,1046
+//3//f/9//3//f/9-,3114552,181,1012,1046
Temun Khan,9841229,30,1009,1046
twitch.tv/Smitealot+AF8-aoe,6569994,241,1005,1046
octobernight,1320662,1695,1003,1046
// Matt,29391,182,1002,1046
nyers6,17669357,491,997,1046
Rodludo,4472694,630,990,1046
Aniel,17470092,508,988,1046
link12114,1514116,737,985,1046
diego+AC0-suarez+AC0-m,20857275,126,984,1046
Cirella Cavanagh,11940028,430,984,1046
Ivansx9,20182473,1000,983,1046
cucharita15,4901503,412,983,1046
Chubi,2919023,218,981,1046
sbeve Jerkel,4728995,66,977,1046
riccardog92,11961572,17,969,1046
BP l Cheche,17484487,1089,965,1046
ChefSoucoupe514,2178067,1053,964,1046
usluyus,264332,605,962,1046
WasItSafe,3341309,111,957,1046
+AFs-ESTG+AF0- Daupoch,2750008,243,954,1046
francoledesma12,10250307,693,951,1046
Camaraderie,11446612,311,949,1046
Tobetche,2498555,688,948,1046
edu+AF8-torres,2373356,247,942,1046
mlanutr,2086335,2335,940,1046
Damus Maximus,6398500,487,938,1046
rich.hm,19331016,259,929,1046
prieto+AF8-matias,19479557,183,927,1046
okboss,508409,362,915,1046
The Vulture King,16306760,142,913,1046
b0mb4st1ck,6793153,34,911,1046
Rabbit+AF8-Space HPLS,2764214,625,910,1046
Alvin Yakitori,10767618,662,908,1046
Dorek xD,10953474,802,907,1046
+AFs-F3+ACMAXw-CC.com+AF0-Dtoperd MCMAC,22158716,293,907,1046
Spartan,2525556,285,905,1046
Sombra Nocturna Enroscada,1951229,1900,901,1046
Ya Boi,3424321,592,889,1046
frenzy,15729490,257,858,1046
Quick game please,5795866,1964,852,1046
Patroclus,8407777,36,1045,1045
CarpeFugit,6154696,83,1045,1045
+//3//f/9//3//f/9//3//f/9//3//f/9-,19110399,269,1045,1045
ALI,22896672,79,1045,1045
Zuku,22270100,102,1045,1045
+//3//f/9//3//f/9//3//f/9//3//f/9//3//f/9//3//f/9//3//f/9-,23410225,11,1045,1045
zubzero77,3026472,181,1045,1045
+AFs-RiSe+AF0- CuervoJonhs,4732657,129,1045,1045
how do you turn this on,9633328,12,1045,1045
Mo...,722622,18,1041,1045
rawdawgins,18392388,1307,1041,1045
ErOZ,1378886,107,1039,1045
ChappyD8468,20526933,1314,1036,1045
Moviuz,9394787,283,1030,1045
REYMOTA,22368512,214,1029,1045
Boris Boef,4968671,60,1029,1045
franh1z,19907623,393,1028,1045
Kung Fu Kenny,4992267,335,1028,1045
8rv0v1pwma,5762373,266,1028,1045
TenienteDAN,15794086,619,1027,1045
31+AF8-Ciro+AF8-Arg,5090239,455,1021,1045
+//3//f/9//3//f/9//3//f/9//3//f/9AF8-300+//3//Q-,4957078,1109,1021,1045
Hennerino,12136916,26,1015,1045
tmams33,9731051,118,1014,1045
Bertinos,18154994,367,1014,1045
Gerry FreeMan,18532872,121,1012,1045
LuckyLuciano,15612467,97,1003,1045
PistolPete,2293363,236,1001,1045
DeadPlayer,3788232,99,998,1045
Berto,4546837,24,998,1045
+AF8-Critic4L+AF8-,697710,253,998,1045
Fantasy,17382398,16,997,1045
Crawnie,10571863,248,996,1045
Set+//3//Q-,21667462,31,995,1045
dauz.ve,2975932,466,994,1045
adrian+AF8-mg123,22157075,116,994,1045
The Machine Head,3922402,725,993,1045
f.libertador,2997081,81,992,1045
Hari+AF8-Seldon,2110565,2624,988,1045
I Hunt Twinks :3,23287690,14,986,1045
wolfgang amadeus,4458609,96,984,1045
Denoxs,17985880,136,983,1045
K.K,5803811,1845,982,1045
Darorst.+AC0-,16387281,321,980,1045
Joe Biden,5367354,1285,971,1045
Klemend,5340341,1303,970,1045
P+ACE-5T0L3R0+ACE-,5607127,399,968,1045
spartancarl,20356144,229,962,1045
DougC,1402165,955,962,1045
Antifairy,19408808,569,958,1045
zapitouleur,20808952,254,953,1045
MiguelRArthur,9595281,115,949,1045
JoanExotic,2033596,496,947,1045
dabas,625440,450,946,1045
MTDinamo,2537237,530,945,1045
Mao+AF8-de+AF8-Cachorro,16132405,493,942,1045
ZamSerg,20861919,443,941,1045
MrHexlok,18018941,301,934,1045
PeteJN,4416156,1223,934,1045
Dr. G+//3//Q-rate,486867,102,933,1045
Vladimir,2774059,719,930,1045
ARAGORN,20196592,893,918,1045
NuMa +AHw- Jomaro,2123855,810,916,1045
Skouz,6436297,908,908,1045
giorgiosgl5685,22043561,260,904,1045
Tiramis+//3//Q-,4047208,1124,899,1045
my name is bullet,2009521,314,895,1045
F+//3//Q-nncy,3233108,492,885,1045
Imu18TheNoob,1295564,1005,861,1045
Meninkain,7864474,2379,837,1045
PunkInDrublic08,4868576,1709,818,1045
josemiguel.val,6245201,3426,777,1045
valerio.scirocco1989,4116384,820,1044,1044
Camelgoes+AF8-BLUUUH,1831648,159,1044,1044
+AFs-GG+AF0- Shevchenko 7,16396186,567,1044,1044
Naa Miaoyi,18877060,29,1044,1044
+AFs-BGG+AF3//f/9//3//f/9//3//f/9//3//f/9//0-,5942590,46,1043,1044
Scarto +AF0ALQBb-ipocrat,704365,197,1036,1044
+//3//f/9- MiaoUu+ACE-,862739,754,1029,1044
RED,3226812,455,1029,1044
javier+AF8-amador24,20890096,122,1028,1044
Buonarroti,5874493,236,1026,1044
deibergu17,19713277,419,1023,1044
blue,9087182,46,1014,1044
1196402493,21051594,515,1014,1044
5peto75,22984934,74,1011,1044
Dionisio+AF8ALQBf-,12448952,25,1010,1044
steague+AF8-3,18883880,402,1009,1044
Crisis,500757,372,1008,1044
itus.do,5958027,83,1008,1044
Fj5589,5830463,761,1003,1044
Marco+AF8-Palacio,8454053,1166,1002,1044
Pelada95,17881949,213,1000,1044
Chiccolino,11815402,252,999,1044
jAnkoAOE,10963097,73,999,1044
Deimos,6489530,31,998,1044
Cholo5,6024857,326,995,1044
+ADs-,4542626,51,993,1044
